Longitude,Latitude
6.935670434462535,50.32476967389086
6.935758946597836,50.32485801307799
6.935864524266284,50.32495709662287
6.936154437494588,50.32521417775985
6.936414363292853,50.32540732435984
6.93663844999141,50.325578824358
6.937104221871955,50.32587574648166
6.937402966329127,50.32604884655989
6.93796143168189,50.32633085442315
6.938430915033704,50.32653217325753
6.938573160226069,50.326593177894
6.938805920195287,50.32667639809417
6.940015531724169,50.32709814610886
6.940057874510705,50.32711924570376
6.940126389190695,50.32714318652019
6.94019158524577,50.32716655145384
6.940242837416917,50.32718969343733
6.940292356947932,50.32721976087545
6.940332126057838,50.32725539549688
6.940367401205101,50.32729108043823
6.940392738082137,50.32732884145568
6.940410299715925,50.32738436073022
6.940415142294743,50.32744766329452
6.940405588461598,50.32750713632954
6.940379561398073,50.32754593972967
6.940356921838946,50.32757536794997
6.940288708228226,50.32763553917575
6.940196805749199,50.32768051582917
6.940069805875981,50.32772030752776
6.93993497319652,50.32776125683384
6.93972433190601,50.32782495844409
6.939633398891232,50.32786210119278
6.939286155786622,50.32796813447298
6.939187953520143,50.32799752835794
6.939036418596693,50.32805596404876
6.938930198160786,50.3281126330356
6.93881344059553,50.32819403125913
6.938719124012007,50.32829354174343
6.938655893549681,50.32839130877832
6.938614373630418,50.32849129090646
6.938601767657193,50.32857391927107
6.938597673886971,50.32864990615179
6.938613490591576,50.32871066276018
6.938632428007052,50.32876957485355
6.938856422838795,50.3292216490962
6.93896642083089,50.32944215956255
6.939074815685283,50.32965747534183
6.939147637004996,50.32980634358337
6.939200132243732,50.32991088106215
6.93924715475168,50.33001188537844
6.939322599503425,50.33016228797864
6.939396987096771,50.33030935746987
6.939455020094638,50.33042705919887
6.939491180543853,50.3305093667402
6.939519321733312,50.33059941333011
6.939589615394343,50.33086734394718
6.939652319219876,50.33120005485974
6.939650670947857,50.33123813152682
6.939693336753066,50.33139234496015
6.939828253801799,50.33197193850821
6.939858717892189,50.3320171594277
6.939881444586935,50.33216411837851
6.939910732403627,50.33236332128072
6.939907584182903,50.33240719452938
6.939900894657269,50.33244477582011
6.93988425745853,50.33247545965024
6.939858904619802,50.33249974082968
6.939806240110089,50.3325427263518
6.939727161703466,50.3325720311624
6.939657529522785,50.33258211671023
6.939382638905696,50.33261026251403
6.939143608222729,50.33263190375819
6.939054840976155,50.33264144535786
6.939054265104545,50.33265025474793
6.939012176711675,50.33265346000475
6.938940467035417,50.33266162042609
6.938872680737783,50.33267393322163
6.938816143016757,50.33268708245036
6.938749378688152,50.33271192537365
6.938675370918139,50.3327498106718
6.938613330091283,50.33278881950478
6.938558374062076,50.33284092893965
6.938515674932384,50.33290015405579
6.938494885173309,50.33295323295546
6.938485027229828,50.33300165942215
6.938487379348148,50.33305687914234
6.938499424312075,50.33310763661067
6.938526289792835,50.33315969661508
6.938578266899393,50.33322316042092
6.93865171298061,50.33328208828319
6.938693805868265,50.33332206198553
6.93872909551597,50.33334871307624
6.938841666919188,50.33339866086624
6.938929729434968,50.33343379678639
6.939042357819627,50.33346633945732
6.939207280569684,50.33350532174946
6.939447785015542,50.33355368742802
6.939621875762521,50.33358451780807
6.939843816861559,50.33361904909583
6.940211516865304,50.33366278740229
6.940403149661116,50.3336820173956
6.940607351281429,50.33369590629174
6.940718342158219,50.33370020068702
6.940786333892602,50.33369186436789
6.940830493383505,50.33369382984466
6.940888573204678,50.33369239452929
6.940967496276416,50.33369037020148
6.941048729794009,50.33367960673829
6.941153862209902,50.33366074283669
6.94123882634357,50.33363916008874
6.941284516600408,50.33362376413844
6.941370279363959,50.33358952906912
6.941446052095768,50.33355639334224
6.941552636332224,50.33349284584722
6.941644719238824,50.33341830143613
6.941696559233101,50.33335327686743
6.94173267501085,50.33330003780448
6.941768475739851,50.33322506419355
6.941785741633007,50.33316358886979
6.941791725227047,50.33309747015281
6.941793022480112,50.33306052228653
6.941788117653866,50.33300608994146
6.941774557909239,50.33295627290584
6.94175334645021,50.33290505771228
6.941726684117249,50.33285461322379
6.941689579622272,50.33280513739728
6.94157171679961,50.33268975479945
6.941414383090489,50.33251201202548
6.941301690841177,50.33235849629754
6.941204779993331,50.33219879560566
6.941119463702798,50.33199582975963
6.941092928798085,50.33189205702141
6.94110515094396,50.33188474253196
6.941102563454978,50.33187118406114
6.941102209645235,50.33185288653705
6.941104249054657,50.33184163548473
6.94111484976071,50.33182646931418
6.941126966434714,50.33181849355276
6.941142380346821,50.33181167261267
6.941156732248648,50.33181025922619
6.941189596073949,50.33181581105281
6.941217116536578,50.33182698903236
6.941263852344801,50.33184208330915
6.941308073026957,50.331854278286
6.941318724643986,50.33185256904112
6.941477248111219,50.33191262244204
6.941760263771906,50.33202242347741
6.942077975374492,50.33216087989818
6.942477886738376,50.33234209254214
6.942689021525529,50.33244020098299
6.942798653462498,50.33249144790804
6.942888916824003,50.33255825468532
6.943528794270613,50.33295689615491
6.943731401242093,50.3330924950691
6.943928814313143,50.33322283762885
6.944190725924542,50.33339629477204
6.944690651138908,50.3337271595539
6.947054840990057,50.33527023056216
6.947242061712961,50.33537820523929
